pair_ids,id1,id2,label,ast_n1,ast_n2,pss_ast,hk_ast,js_ast,ws_ast,cfg_n1,cfg_n2,pss_cfg,hk_cfg,js_cfg,ws_cfg,ddg_n1,ddg_n2,pss_ddg,hk_ddg,js_ddg,ws_ddg,pdg_n1,pdg_n2,pss_pdg,hk_pdg,js_pdg,ws_pdg,cpg_n1,cpg_n2,pss_cpg,hk_cpg,js_cpg,ws_cpg
20851065_15768167,20851065,15768167,0,115,63,0.5414496760120379,0.9953764679688043,0.5910350414288325,0.9198141735753463,41,20,0.4784069465337424,0.9863687196865683,0.40565359472795026,0.9533014033204475,43,24,0.6499536864948002,0.9930578905107632,0.544796695545788,0.9452763219357073,43,24,0.6782917991523074,0.990664742889778,0.45227158392759736,0.9492128214942857,115,63,0.6163570786102642,0.9965881092557538,0.6455096222215784,0.9393330643865282
12306305_5682569,12306305,5682569,0,107,68,0.616426654965173,0.9971241263967199,0.6983598978843634,0.980792765859544,39,25,0.6221534869927949,0.9896439923693384,0.5082930343440142,0.9574783607863961,46,21,0.6176244858250818,0.9729873288366744,0.46105701702502144,0.9138758295742052,46,26,0.6825291026036863,0.9878924613743428,0.5048893897563742,0.9331404708448392,107,68,0.6875322541805009,0.993191044938332,0.7136069697321483,0.9672158099742287
7396682_1598693,7396682,1598693,0,119,88,0.7036672215071565,0.9960015461575631,0.65897245235474,0.9732326076686125,40,31,0.7632528661193111,0.9869260869662395,0.4993027227404705,0.9626431649324028,47,33,0.7453136448290701,0.9931434345124894,0.5606022912749872,0.9445051972594488,50,33,0.7391604674157609,0.995314106738665,0.5905786235558581,0.9677391317133419,119,88,0.7612723905444948,0.9965711595978498,0.7393491118094785,0.9758737341139356
6009527_23532405,6009527,23532405,1,149,55,0.4178825961517602,0.9968406338019254,0.7030727031487505,0.9624249088339504,63,20,0.3658506959934798,0.991961654399155,0.5070434148172029,0.9604494517340822,47,24,0.6056519238707323,0.9898343193195659,0.5283922610473426,0.9495660076085257,67,24,0.5776834541283594,0.9804913481233833,0.5552969827927869,0.9275329454279441,149,55,0.5036667262942637,0.9956102820351965,0.6657688331147431,0.962360788415682
9275622_9954926,9275622,9954926,1,48,386,0.3061984817980385,0.9910260361302834,0.6432256545675117,0.9500769400623169,17,191,0.29599046551218655,0.990182717382475,0.445402700997814,0.9615451698461325,22,144,0.3962385278489786,0.9800439663494257,0.5438668238007176,0.9568844956286913,22,192,0.40613883503406806,0.9689952637383971,0.5092388037162308,0.8668698101761716,48,386,0.37162325180706873,0.984972936247391,0.6456695489006411,0.9535477363533297
7891509_9109613,7891509,9109613,0,45,206,0.32539882771452056,0.9915099335959067,0.6559757302105373,0.9738098638006573,18,71,0.34820587549287985,0.9780882293796043,0.4812729213202436,0.9288303768165123,21,73,0.4956613568352354,0.9793469328970092,0.6208512442569265,0.958979219186931,21,73,0.498892546150396,0.9788805364756032,0.5411756124071933,0.9495191752304925,45,206,0.42035368600504125,0.9948405285328079,0.6264047851794727,0.9712906999464411
14820302_17557289,14820302,17557289,0,127,43,0.39140637683286056,0.988182982063246,0.6049935833331188,0.935062386373929,44,16,0.4008645436202749,0.9737871471867707,0.3600064673176201,0.9344912304100905,46,20,0.5767252315084642,0.986559661145707,0.482796815367352,0.9569345196959583,46,20,0.6070508568867065,0.9829988656306939,0.46757918990034153,0.9284212466351606,127,43,0.4830380905834178,0.9951953199466184,0.5620617086362198,0.951153216916204
2511579_5725177,2511579,5725177,0,116,240,0.5161854308386468,0.9967506431768471,0.7590027027657298,0.9639266543917875,40,83,0.4854860301020347,0.9894339541848771,0.48951520878999244,0.9742694472465284,45,99,0.6095551344799796,0.9924901728936832,0.7257560545544344,0.9718889212398512,45,99,0.634101928870124,0.9915508218572233,0.7004741507896746,0.9738166981447837,116,240,0.5968362202001712,0.9964700467392132,0.7880535971851493,0.9677312355047049
7948308_3536332,7948308,3536332,1,136,34,0.34273553873851526,0.9963479038778893,0.5767104542962866,0.9521478799275467,47,13,0.3470611054806066,0.9782647921122919,0.43981325492054435,0.9336775284376675,48,15,0.4946447618132606,0.9707162655504769,0.5011662248632288,0.9302987344473842,49,15,0.5022943122836884,0.9706000773335032,0.46961203472715063,0.9157167434390915,136,34,0.42794320173064676,0.9910396670047156,0.59730523877779,0.9741884733673476
20929570_300397,20929570,300397,0,100,156,0.6233065130279211,0.9873015484544307,0.6815412774334622,0.9562148591113647,39,68,0.5473755647481922,0.9853958456831744,0.5923030005724759,0.9650874130690511,36,58,0.7131102125080432,0.9927439460044839,0.5773975264625989,0.9682369627299565,40,58,0.7642515646105921,0.9953810141020973,0.6099213983778939,0.9607075260244078,100,156,0.686879098942106,0.995972351152695,0.7523632630829153,0.966089819030514
5607440_12766377,5607440,12766377,0,242,191,0.7670204853523389,0.9923622745149202,0.7743391107566338,0.9632920430619558,90,86,0.9526326666346653,0.9935925064527092,0.6937295048774745,0.9790373749718967,75,88,0.8736933878784615,0.9969461836869615,0.7411170277071751,0.9713468280037207,86,88,0.9743047193522627,0.9985102164019154,0.7839084641072194,0.9831430973453145,242,191,0.8049101415123808,0.9918257887584574,0.777695751185473,0.9508728410230167
3330775_21642215,3330775,21642215,1,103,579,0.31691179979083156,0.991641247088035,0.7296123790930515,0.9562463734612365,42,231,0.31565767616098833,0.9873920010587894,0.6874453290139437,0.9767787776160044,45,202,0.4382732782370331,0.9915168955385609,0.6803407312655079,0.9651676043601037,45,238,0.4468954773272793,0.9863955813745496,0.6714574401971447,0.9237998605232662,103,579,0.39705320567151375,0.9976244839695555,0.7616021072992962,0.9762172962592305
15896098_2324868,15896098,2324868,0,130,134,0.9433131510727895,0.9926573814760423,0.7004181603969676,0.9647098836047181,52,51,0.9738148819472714,0.9946983043133666,0.6511809778487327,0.9749098136305457,46,53,0.890550199633041,0.9941323752126847,0.6500794379704027,0.9680231196593965,52,54,0.9525177127383304,0.9974577191123283,0.6421969054243162,0.9554633452464303,130,134,0.955043364192499,0.997192473872385,0.788666289505019,0.9719084641149773
693636_23291583,693636,23291583,0,71,121,0.6016386937243833,0.9928985126651503,0.6607254626056284,0.9339404960304589,24,36,0.6558403501285913,0.9913523338425517,0.47954952075064194,0.96399216731219,23,41,0.6630901329089222,0.9898220796198586,0.5577635580828302,0.9617394995075308,25,42,0.696448076769326,0.99113764495683,0.5166602614400164,0.9630648409729219,71,121,0.6589391276812697,0.9970743279674656,0.7395475311710926,0.9641454959869024
620855_20426057,620855,20426057,0,132,61,0.513420495482814,0.9968356086169038,0.679621643810451,0.9690466069985109,45,22,0.49629091971934963,0.9880867046452697,0.5153376324501,0.9568376527367156,47,26,0.6732480714130994,0.9902923768061489,0.5626864171303729,0.955664826133076,47,26,0.6902582078454916,0.9903321055268927,0.6051078215138174,0.9558831024053941,132,61,0.5920521565395334,0.9953637102795546,0.7547190058582005,0.9720511098592227
5951610_19109981,5951610,19109981,1,254,85,0.38850843672847307,0.9965081016218162,0.5985846636735765,0.9592098098904233,115,32,0.3410763155604264,0.9834619906962188,0.5696032425343149,0.9600750787344037,116,33,0.4663089684918179,0.9901758810141422,0.5947759344645429,0.9560929886813626,116,37,0.48828925701093007,0.9914897268273398,0.556653307107368,0.9145835063147245,254,85,0.4710849844797955,0.9963460197837443,0.7314897832722485,0.9651428705470554
15580610_11645260,15580610,11645260,0,91,187,0.509840776031038,0.9928313084457684,0.6715869667163944,0.9613272971758423,40,70,0.5668933599436515,0.9773454830034672,0.5452173137634191,0.9438942867188685,37,70,0.6364453528058327,0.9964553792164895,0.5436832254299611,0.9553197832036808,37,73,0.6503038475085973,0.9876343397423206,0.5703532616765212,0.9170146372477612,91,187,0.5884240579551958,0.9946556037479727,0.7400471928701702,0.9704430830579759
742465_6036012,742465,6036012,0,132,107,0.7804050230225027,0.9976711733467969,0.7856483559179865,0.9780459201317259,45,34,0.7471217552488699,0.9916718565663307,0.5240944592821616,0.964873816139161,47,41,0.8980184444727454,0.9957649930209935,0.6345034748605491,0.9496622086200392,47,41,0.8959813683779078,0.9955533018357172,0.5891219199207858,0.9426058145325015,132,107,0.8239120263465001,0.9939663810884567,0.7773309639721673,0.9707092136811339
4716110_10212189,4716110,10212189,0,43,77,0.5698144512342392,0.9915641702550486,0.6425792081942949,0.9408713718243464,16,28,0.570603414384046,0.978679079021692,0.3613262386491466,0.9170341334045097,20,35,0.6563782805702264,0.9872253916341178,0.37898722334049173,0.938764615888794,20,35,0.6669239275240664,0.9872117900465608,0.40166969667290253,0.9413541576665843,43,77,0.6424265341005071,0.994774564253333,0.5992434095152885,0.9558189664950202
9872346_949327,9872346,949327,0,109,453,0.3384240891171259,0.9986459124704106,0.7896807085256377,0.9694482760515668,46,176,0.35122720745521596,0.9964008189786161,0.6825419442596772,0.9765678528960327,42,150,0.496219535509088,0.990362683003326,0.6825322297807882,0.9717323615273958,48,183,0.4865422570299581,0.9897725551846545,0.6885158364163824,0.9363023768528447,109,453,0.4319179036520294,0.997051942433619,0.7880602398271588,0.9794694698220809
19584877_7927042,19584877,7927042,0,107,111,0.9517800198704371,0.9976430520373034,0.6755077127235316,0.9813292667363559,35,37,0.9393486928386511,0.9858857959049957,0.5055620294010744,0.9588751774642716,39,37,0.950841628466501,0.998564209206374,0.6301509854642671,0.9760917684926577,39,41,0.9422475576330159,0.9991608376373111,0.5189898244634101,0.9540714587698963,107,111,0.9563833849688088,0.997476162889553,0.7597062432987076,0.983954985837461
12766377_4830847,12766377,4830847,0,191,203,0.9156663422836189,0.9955378454064233,0.7759470271039892,0.9549074401891939,86,75,0.8661416400651633,0.9977783222229198,0.6466283040167735,0.980176836330235,88,74,0.8651731911574855,0.9946910116627511,0.6846687797916102,0.9481393715328785,88,82,0.9370705565185153,0.9989716073245808,0.6931675283038627,0.9642746612506923,191,203,0.9368795544710844,0.9988455096745451,0.7944779416798426,0.9734527418705848
12783713_2199604,12783713,2199604,1,119,81,0.6448828869100833,0.9940150245074098,0.7146698269916513,0.9664736754393518,43,31,0.710361868549961,0.998474400837842,0.504276662813835,0.9694524917143623,48,36,0.7993997146123187,0.9863043272789495,0.5801278058975972,0.9399381193679625,48,36,0.8092939247851061,0.9968544385770606,0.5560978781332921,0.9724829818133615,119,81,0.7161401395617873,0.9985222396053889,0.7347688683756153,0.9725313835099053
17199913_949327,17199913,949327,0,70,453,0.3126256422702576,0.9952466980564972,0.7154516581161938,0.9732537110155061,24,176,0.30682300632138326,0.9917278404526668,0.4664035840452395,0.9553297518753817,28,150,0.43311568208077644,0.9801508784319662,0.6086592617002102,0.9486295619355674,28,183,0.40440374424394926,0.9829760699455635,0.60174718636048,0.9393721594625563,70,453,0.3845193934494882,0.9944073501440593,0.7472703013390265,0.9843890471068526
11840277_1508161,11840277,1508161,0,85,117,0.6936805478093411,0.993904311509242,0.5623739357280813,0.9536478555017701,27,46,0.5692779839741119,0.990559820328668,0.48366133419728885,0.9490822191596121,27,47,0.6748496081828267,0.9940132300804742,0.5831525080730293,0.9610350469708026,27,47,0.6976710471301845,0.9917332937985854,0.5064203328831176,0.9473208228776758,85,117,0.7557315658020234,0.997058367202118,0.709797547583208,0.9724926685389312
17538992_18793482,17538992,18793482,0,37,249,0.3152031173787014,0.9964262156913357,0.6105050310025766,0.9769283711983583,14,99,0.30639881857606294,0.9815641281129918,0.4206514600648674,0.9448633124310917,16,100,0.41534907086571776,0.9672614767205073,0.5202985770227929,0.922293749810841,16,101,0.41533519413830783,0.9676971481607984,0.4651269775346417,0.9181030993720214,37,249,0.3847488047554738,0.9887520489880685,0.6421618525693518,0.9714076445859035
12197169_15971794,12197169,15971794,0,91,156,0.5873834239202619,0.9925104798399672,0.6863289025094659,0.970184684101097,31,66,0.46666555034673096,0.9917007938897902,0.5449174800302359,0.9518770671389203,33,70,0.6143685192997443,0.9910563118803439,0.6542496228372351,0.9718507925581091,33,73,0.6170608827321007,0.9895963766849253,0.6515776327140813,0.9733015747228159,91,156,0.6673278006989304,0.9916708555961226,0.8195929060185987,0.9570370858824688
14773782_23531898,14773782,23531898,0,104,170,0.6001605479986947,0.9997631688702785,0.7548799119597864,0.9782208562726374,46,70,0.6395659892550671,0.9941574821276772,0.603818639571569,0.9784633641885265,38,58,0.7377122961056828,0.9895646235654793,0.6896612525200649,0.9501810253715884,43,60,0.7865047287588294,0.9957017239837476,0.6180361183773545,0.9762425814217714,104,170,0.6625820741934277,0.9957886943003116,0.7826318575423187,0.9760355832767617
5683576_9257487,5683576,9257487,0,350,83,0.3385062583218712,0.9981873541465919,0.7382657640773744,0.9758370748255869,115,30,0.34979399086872126,0.9859922925319863,0.5336418536892458,0.961955760388248,124,35,0.4782849365217279,0.9870040186180782,0.697054537033446,0.9646213321859468,126,35,0.4938013832047972,0.9855930618069139,0.6872592424611081,0.9543667462126082,350,83,0.43520579544425997,0.9980472969914927,0.7619034398977691,0.978523715872012
22868825_10391753,22868825,10391753,0,399,89,0.333147227340832,0.9979220303866447,0.6883273587223573,0.9665492442702456,155,32,0.32488251062810336,0.990421007331499,0.5393226325419092,0.9707071409013216,150,30,0.4392354796467284,0.981834446903731,0.6151198459626135,0.9453259451701126,162,32,0.44979823101115596,0.9812272664627197,0.6083994402863102,0.9327524886421845,399,89,0.4265710945532246,0.989283461313588,0.7642235068600243,0.9499325346798508
17029388_21930714,17029388,21930714,0,52,50,0.9452909206589635,0.9971924997356492,0.522279514156555,0.966638990704627,17,20,0.8349498181072862,0.9776577326337763,0.4236592707733594,0.92764092626937,22,21,0.9542893652940776,0.9980625606854374,0.404798352469538,0.9612500188872836,22,21,0.950986406554813,0.9988745948190165,0.42929672659568174,0.9595265302368668,52,50,0.9529160855369779,0.9965776220267956,0.60295839666988,0.9716342229121999
949327_5135688,949327,5135688,0,453,89,0.3231503857526803,0.993591334133144,0.7543063095007558,0.969399989502334,176,35,0.3257412223566275,0.9835017540371437,0.6014282928333953,0.9604186301821864,150,33,0.45535503976734587,0.9857500933407081,0.6524306902030832,0.9627247013066049,183,36,0.43578179350762297,0.9876824449055439,0.6246475120383939,0.9427870227284233,453,89,0.4080727628623015,0.9969016356381796,0.8026249824838709,0.9805623506631024
3958807_3375724,3958807,3375724,0,60,401,0.31399919241361857,0.9935648984647595,0.6917191841241017,0.9311362167958548,19,163,0.30039458584426343,0.9802262179199223,0.4770378226795513,0.9532873320368819,24,141,0.4186451518352811,0.9793202823641625,0.5911554207532447,0.9609537333557198,24,162,0.41684257001242375,0.9751251006339361,0.5907393055948608,0.9134035627753992,60,401,0.3860241763455121,0.9919724698252478,0.6903347499910832,0.9594353725887693
17947247_539195,17947247,539195,0,383,72,0.32268214523219524,0.993270115267882,0.7777926995779694,0.9601450673687195,150,29,0.3189702810306833,0.988134938705362,0.5432256306022236,0.9706214501314478,156,32,0.426800123255502,0.9896010333632522,0.5732079636242027,0.9514146654063499,160,32,0.4479568877079217,0.9854680296246064,0.6189885579529566,0.9417240661842939,383,72,0.4095120434775366,0.9968459556402566,0.7508871270171271,0.9749488764834119
13596891_2521141,13596891,2521141,0,227,201,0.8669642683672439,0.9924221930269519,0.724924591999976,0.9771892754986051,94,70,0.7291190725451616,0.9876455502396329,0.6696500673139187,0.9467418514436234,86,72,0.8757750501459415,0.9978261536612826,0.7315963696929955,0.9723164366560006,90,72,0.8484588502960437,0.9982848672880736,0.7609855960754432,0.971958024264613,227,201,0.8917338410109029,0.9996579285980962,0.7992926197615275,0.9882521189915351
9413074_15018553,9413074,15018553,0,63,39,0.5990714221671956,0.9929858281926152,0.5629840973936444,0.9634928054234486,27,14,0.49985846330977585,0.9806654515661644,0.3330752394007497,0.9441739291188616,26,15,0.6688025506056247,0.9841428991776042,0.3455236021840278,0.9500995692034769,27,15,0.6724680305469724,0.9811090860713388,0.43934230255731166,0.9320938428194403,63,39,0.6728784824993174,0.998721652188829,0.5653240547252191,0.9642876591897864
11716816_18046717,11716816,18046717,0,86,92,0.9183578887969323,0.9991504161172493,0.7028508943176472,0.9663647970378546,31,34,0.9058165612356166,0.9832858484094418,0.4328719685530983,0.9582067211269342,35,38,0.9344535125680363,0.9984152633233555,0.6412223781273301,0.970771556888477,35,38,0.9347985793393263,0.9952912661851662,0.574299796331305,0.9627030155000424,86,92,0.9306898090852307,0.9952003495865727,0.7002212622354942,0.9723816646229111
20024612_13644375,20024612,13644375,0,256,63,0.3457131451714969,0.9960174500627875,0.6895840732005061,0.9574073428500748,100,22,0.3215584206697336,0.9886371644094271,0.47570198416905884,0.9541718063489365,102,26,0.42570208313708774,0.9908894230002905,0.5237065583844371,0.951725827748817,102,26,0.46580836195590886,0.9828376363524371,0.5790397209801561,0.9608099651464327,256,63,0.4313583189977671,0.9932391798156998,0.7234884523377811,0.9712335508204342
9272325_22879400,9272325,22879400,0,78,79,0.9734642982818787,0.9964142718044797,0.6579062409811341,0.9805406931365793,31,27,0.8624776975730354,0.9927733042071295,0.43641472010104765,0.9592423129316184,34,29,0.8819242048744803,0.9978918535682018,0.5196076107574295,0.9711832954089836,34,30,0.9047421951542035,0.9980935380511027,0.5916199401638907,0.9642814547738685,78,79,0.9788652505968927,0.9994515105300207,0.7309121971004224,0.9813702837504026
8216539_22611968,8216539,22611968,0,62,65,0.9387055494603518,0.9952425879976281,0.600888262902127,0.9753475174541006,21,24,0.8687617860744622,0.9936971951656353,0.4287652423582615,0.9479982975606107,24,21,0.8978594360651825,0.995304115106691,0.5020855331149698,0.9642954356086294,24,25,0.939560121022871,0.9988728019763213,0.4680443658036272,0.9426969282247393,62,65,0.9502050768195242,0.9979919704053593,0.7080561016120943,0.9815133995979536
22868825_14450108,22868825,14450108,0,399,148,0.41097401804582195,0.9900665282810767,0.7490721140744114,0.9568811488724044,155,53,0.3857297159675659,0.991523877731766,0.6222062921038936,0.9626033234085601,150,53,0.5416154919865394,0.9923545943345164,0.7776540152854161,0.9711941383458393,162,53,0.5501675890301683,0.9912541660264528,0.6892939848300008,0.9444487691731759,399,148,0.5151982019527801,0.993728296092458,0.8107724664257754,0.9600644856177215
11865906_21608109,11865906,21608109,0,105,90,0.8292983762103971,0.9977286341183449,0.6566229358695728,0.9699890237381071,40,36,0.8954818447694988,0.9923154979673968,0.5031911370982833,0.9667835394841199,36,39,0.93246897403064,0.9959474095386734,0.6437729821254243,0.9557756182677647,36,40,0.9192998166171998,0.9959674263552809,0.5926517167082179,0.9675609640771123,105,90,0.8617642424434828,0.9968925949872801,0.7455122119361532,0.9794174478731451
693636_10281203,693636,10281203,1,71,75,0.9058297233854522,0.9926216143891862,0.6727912268304811,0.9365442850477472,24,23,0.9561860050507149,0.9973324724457199,0.4117068488076743,0.959192597196979,23,29,0.8340087115245634,0.9951308798269869,0.48297096524152594,0.9617777203139904,25,29,0.8888568252901834,0.9960425607304769,0.43311374939479486,0.9564633821622186,71,75,0.9293577790440691,0.9948647363757146,0.6903575774263857,0.9609158737701141
21224967_8754809,21224967,8754809,0,65,468,0.3106831938471989,0.9889673320604314,0.7138039879042577,0.9517873864541941,22,169,0.3038555790410754,0.9870183130532211,0.513287966379951,0.9695175579360716,23,168,0.4026420490020991,0.9786939952207121,0.5417494025805951,0.959161155373488,23,185,0.4080368371844342,0.9741437667949866,0.5750713903082951,0.9129253261767354,65,468,0.37820615797695856,0.9901931017815417,0.7536626267155371,0.9558332720276312
8973505_4716110,8973505,4716110,0,259,43,0.31840278183369275,0.9911995572172858,0.6051667971063139,0.9415860712308876,90,16,0.3194537847786942,0.9695855394368298,0.4009167193585822,0.931970118735725,93,20,0.45691052617903927,0.9729480382574467,0.5181310841391334,0.9159003322407112,96,20,0.46554855439540005,0.9717741880451687,0.4792618275043453,0.9076935114832744,259,43,0.38885742986841343,0.991770042033151,0.5954198846840686,0.9598442769587067
17190057_11704429,17190057,11704429,0,24,166,0.30830259821939343,0.9961478981669818,0.4846055559071508,0.9557353319839326,10,53,0.32058434849918815,0.9636085267203078,0.35086047626214967,0.902749702277525,11,53,0.44173684961805326,0.9543720899817667,0.37721550337669985,0.896238204455174,11,53,0.44740322997582826,0.9532927163806982,0.42027479386985445,0.8911554808418066,24,166,0.3713862999176752,0.9854022121279992,0.5312980457186175,0.9638255310372106
16931472_5551393,16931472,5551393,0,113,36,0.37912475727134765,0.9954323590066806,0.6065246495323209,0.9788041175752487,46,15,0.37040226111288016,0.9826553087868392,0.4059336896829149,0.9568820309187225,50,13,0.4662504770652624,0.9645744057668225,0.4211401108865831,0.9166160471874738,50,13,0.4813548899960633,0.9628639141832496,0.40766834507493943,0.8994345827300856,113,36,0.4818752864090263,0.9801427848163791,0.5919086915504419,0.9398665256567
20995534_15202804,20995534,15202804,0,61,108,0.5728436956086047,0.9949792314978309,0.6168772078689859,0.9624630097893977,24,40,0.5823656522619959,0.990826196192796,0.4150327109669357,0.9577029716126687,24,48,0.6312748788715774,0.9880385501000897,0.5344903842849908,0.9539265359748437,26,48,0.6601519705851664,0.9914812148804738,0.5338782933790562,0.9569100779938484,61,108,0.6444604603917403,0.9967146900507612,0.7140821006592423,0.9814500420993714
20588811_4168534,20588811,4168534,0,330,111,0.39420260080162944,0.9950330815247603,0.7496437182324398,0.9684019002705272,123,40,0.3746853848568869,0.9920394102194954,0.647276296589414,0.979780985904213,126,43,0.531616951153442,0.9903549731080482,0.701795676543564,0.9670872802030526,126,43,0.550624290931888,0.9876652218042766,0.6420319724764225,0.944157318571816,330,111,0.49871135267641736,0.9932556061060052,0.8111381499370272,0.9738811041369339
8216539_3197876,8216539,3197876,0,62,154,0.4341197710108469,0.9963657074610957,0.7284959087077931,0.9429721298227051,21,66,0.36546505640854177,0.9916830913819042,0.4350243194267166,0.9520686862912382,24,51,0.6142155621408457,0.9893699818281884,0.5059774771940173,0.9484455460013119,24,64,0.5829762801398123,0.9847922161579085,0.4663719306616242,0.921293074843298,62,154,0.521949654082823,0.9967472503234412,0.685227746541377,0.9696818727471115
20751378_13886238,20751378,13886238,0,42,504,0.29881074403146834,0.9957670985109158,0.6547062608561791,0.9733024229740384,17,197,0.29790315900249026,0.9695964066972733,0.4445465568679253,0.936357357500249,20,200,0.3775276309000121,0.9731758160539409,0.5234652221151872,0.9421234774407894,20,204,0.37765929397626474,0.9716213647385662,0.5013344788817884,0.9141011509992798,42,504,0.3418535419253976,0.9921513752465972,0.6452847659118637,0.9760819664871809
19086952_812803,19086952,812803,0,55,439,0.3041801149656358,0.9958640284824145,0.641722787812131,0.9748832905455685,22,204,0.3001457830855597,0.9879531092828904,0.4795987478641117,0.9622591432678638,24,159,0.38685477037978483,0.9861991930479819,0.5754207296270226,0.9515169472337134,24,208,0.3859298179585994,0.9813401556872906,0.5209317075129982,0.94861954521432,55,439,0.3723650776772917,0.9952550477521219,0.6997914179359178,0.9772668460411892
14053882_7761195,14053882,7761195,1,71,77,0.9035536540655337,0.9980538434752243,0.8749839235780894,0.9909431997863403,25,28,0.8830166698581297,0.9988570312413048,0.5771864622002703,0.9733415595981244,31,34,0.9223695634813347,0.9983236157553326,0.8371921600309035,0.9890385849916344,31,34,0.9230679214627904,0.9984578261466747,0.8799125301507177,0.9875141397768954,71,77,0.9218296068129378,0.9985323458489574,0.8255431147806942,0.9920090367838097
2521141_7945594,2521141,7945594,0,201,116,0.5749156968997188,0.9878597005707993,0.702810786123742,0.960792899906984,70,47,0.6666460243863832,0.9823445047266703,0.6368481136034574,0.9303381354250629,72,47,0.7379007057903699,0.9928587613640529,0.6259664383647789,0.9583113986125178,72,51,0.7901128650729741,0.9925701583196181,0.6729002119184833,0.9485950416159711,201,116,0.6532926717743457,0.9979406872799997,0.7585707684110718,0.9773818175869236
6963063_13086936,6963063,13086936,0,107,394,0.3544568949886952,0.9979646650788555,0.7675620043108297,0.9692164023932764,39,153,0.34007965624940406,0.9981709698546735,0.624350056500191,0.9779658841696615,33,133,0.4768925967330499,0.9749783454055235,0.5245502418188157,0.9092366367724176,40,161,0.5054104495505969,0.9811296641754388,0.5407457461434171,0.9414598868923026,107,394,0.44760639739485675,0.9918287837468662,0.8022998780179561,0.9697442903417428
11616716_5237257,11616716,5237257,0,70,83,0.8132999606500568,0.9924643755331289,0.6029410632333925,0.9729740205153515,23,23,0.9550195009171983,0.9932760761690611,0.43502476367704,0.9466193676506744,25,25,0.953249513821061,0.9949987846152036,0.46840663043316044,0.9383317060184249,25,25,0.9540643199895604,0.9940887157789845,0.4178128835633854,0.9404041900804548,70,83,0.8478692101625684,0.9952996104388868,0.7058018375135903,0.9802731483137253
21555906_8166767,21555906,8166767,0,87,224,0.4245690420995482,0.992254591077043,0.6648828994931651,0.9500643977255995,31,94,0.379642001914543,0.9933968085288193,0.5313433905109255,0.9732458808830476,33,99,0.5133284463148101,0.989818455836939,0.6296455386222015,0.9746812785163979,33,99,0.5269888693111358,0.9920604609783388,0.6654822050546014,0.9574680339979363,87,224,0.5274442439871515,0.9980166179516639,0.7406597008157925,0.9742107198837058
17786231_7143591,17786231,7143591,0,107,194,0.5685762371795066,0.999278710324191,0.7651837035282367,0.975927921992676,37,76,0.47780673120108375,0.9909405786178141,0.6084020191140418,0.9661307578804774,38,72,0.6612006896451951,0.9856289105264054,0.655327994005497,0.9166461232575642,40,75,0.6708305177219073,0.9886326424418037,0.5696670258259926,0.9408258199903927,107,194,0.6484405604108764,0.9957699375438336,0.80724404599567,0.9841247979480368
8801182_14733078,8801182,14733078,0,312,112,0.3989036305269311,0.9973313162718074,0.8676716025047356,0.9792510632108994,142,43,0.3590372318826996,0.9937253575915379,0.6267946408268975,0.9740379807842414,126,47,0.5532987556779724,0.98731056953271,0.621701460269302,0.9363445549220226,139,49,0.5666605800339697,0.990259690387159,0.6251666478776159,0.9474610523850006,312,112,0.5036227832911921,0.9931433013331787,0.7947577868861949,0.9730579346083382
13122204_13565787,13122204,13565787,0,112,85,0.7260682961479514,0.9900947850385181,0.6676556636957642,0.9507418997213266,42,32,0.7459003893341135,0.9977939099850367,0.4356934846725794,0.9675044948013111,46,31,0.7478105545518614,0.9937873238971947,0.5962276626748042,0.9675099856207665,46,35,0.8208880265402965,0.9960772024042359,0.514538792245649,0.9514161070259665,112,85,0.782918539485774,0.9917528661014617,0.7551016873585839,0.944390230072833
6457199_494226,6457199,494226,1,103,420,0.34829719492894196,0.9992829465004341,0.7377904665324002,0.9728014980161322,36,179,0.31650378225341735,0.9918560394386734,0.5904932983015229,0.9692100096815887,42,195,0.4544038983492294,0.9840952098711732,0.6510882664833024,0.9471623428748548,42,199,0.46933742993747046,0.984261818566802,0.7389502557884853,0.9466446800184848,103,420,0.44797850811572515,0.9960613741045724,0.7852660879520971,0.9841942780668591
16549995_3756429,16549995,3756429,1,90,59,0.6326057350005665,0.9952244356152093,0.6178054125100684,0.9662396833556621,33,22,0.6535783515231061,0.9961178384032837,0.47151737018589346,0.95397745428399,35,25,0.7768799425084362,0.9923545692130658,0.6194379046341778,0.9577711275559627,35,25,0.7877084799445565,0.9930641954434128,0.4845839426478362,0.959700117545112,90,59,0.6950201984479087,0.9983804598065541,0.7220588040815015,0.9761857162477334
937612_16308040,937612,16308040,0,53,178,0.37082504982601994,0.9972262456216328,0.6440387001546729,0.9624433825296207,21,66,0.3690166609572183,0.9894914524018261,0.5005174965374111,0.9681854511057867,21,70,0.4769367867800512,0.9853519546499087,0.44927258681354276,0.9477108800272477,21,73,0.5052989777100249,0.9800973628995296,0.5297230037161149,0.9239041005004921,53,178,0.4668433674355118,0.9885102802108339,0.6796585091209065,0.9546264250171357
